Energy(keV) dN/dE(keV^-1)
361.272254451 0.000515357331219
364.072814563 0.000520495933532
366.873374675 0.000525616778578
369.673934787 0.000530719265125
372.474494899 0.000535802798008
375.275055011 0.00054086678812
378.075615123 0.000545910652399
380.876175235 0.00055093381382
383.676735347 0.000555935701379
386.477295459 0.000560915750085
389.277855571 0.000565873400947
392.078415683 0.000570808100961
394.878975795 0.000575719303097
397.679535907 0.000580606466289
400.480096019 0.000585469055423
403.280656131 0.000590306541317
406.081216243 0.000595118400719
408.881776355 0.000599904116283
411.682336467 0.000604663176561
414.482896579 0.000609395075987
417.283456691 0.000614099314866
420.084016803 0.000618775399354
422.884576915 0.000623422841445
425.685137027 0.000625170073324
428.485697139 0.000629544463996
431.286257251 0.000633885466307
434.086817363 0.000638192626523
436.887377475 0.00064246549721
439.687937588 0.00064670363721
442.4884977 0.000650906611625
445.289057812 0.000655073991789
448.089617924 0.000659205355246
450.890178036 0.000663300285726
453.690738148 0.00066735837312
456.49129826 0.000671379213453
459.291858372 0.00067536240886
462.092418484 0.000679307567557
464.892978596 0.000683214303813
467.693538708 0.00068708223792
470.49409882 0.000690910996163
473.294658932 0.000694700210788
476.095219044 0.000698449519969
478.895779156 0.000702158567773
481.696339268 0.000705827004124
484.49689938 0.000709454484764
487.297459492 0.00071304067121
490.098019604 0.000716585230717
492.898579716 0.000720087836228
495.699139828 0.000723548166324
498.49969994 0.000726965905174
501.300260052 0.000730340742481
504.100820164 0.000733672373414
506.901380276 0.000736960498543
509.701940388 0.000740204823771
512.5025005 0.00074340506024
515.303060612 0.000746560924248
518.103620724 0.00074967213714
520.904180836 0.000752738425186
523.704740948 0.000755759519442
526.50530106 0.000758735155582
529.305861172 0.000761665073699
532.106421284 0.000764549018054
534.906981396 0.000767386736774
537.707541508 0.00077017798145
540.50810162 0.00077292250662
543.308661732 0.000775620069057
546.109221844 0.000778270426781
548.909781956 0.000780873337613
551.710342068 0.000783428556974
554.51090218 0.000785935834351
557.311462292 0.000788394907248
560.112022404 0.000790805489923
562.912582517 0.000793167249992
565.713142629 0.000795479751383
568.513702741 0.000797742273927
571.314262853 0.000799952811923
574.114822965 0.000801026162116
576.915383077 0.000803150080806
579.715943189 0.000805224705247
582.516503301 0.000807249863221
585.317063413 0.000809225385475
588.117623525 0.000811151105498
590.918183637 0.000813026859297
593.718743749 0.000814852485143
596.519303861 0.000816627823298
599.319863973 0.000818352715718
602.120424085 0.000820027005729
604.920984197 0.000821650537671
607.721544309 0.000823223156514
610.522104421 0.000824744707423
613.322664533 0.000826215035296
616.123224645 0.00082763398424
618.923784757 0.000829001397004
621.724344869 0.000830317114337
624.524904981 0.000831580974285
627.325465093 0.000832792811406
630.126025205 0.000833952455888
632.926585317 0.00083505973256
635.727145429 0.000836114459792
638.527705541 0.000837116448236
641.328265653 0.000838065499414
644.128825765 0.000838961404113
646.929385877 0.000839803940547
649.729945989 0.000840592872264
652.530506101 0.000841327945731
655.331066213 0.000842008887552
658.131626325 0.000842635401236
660.932186437 0.000843207163434
663.732746549 0.000843723819521
666.533306661 0.000844184978395
669.333866773 0.000844590206301
672.134426885 0.000844939019458
674.934986997 0.000845230875191
677.735547109 0.000845465161177
680.536107221 0.000845641182303
683.336667333 0.000845758144439
686.137227445 0.000845815134218
688.937787558 0.000845811093536
691.73834767 0.000845744786997
694.538907782 0.000845614759782
697.339467894 0.000845419282244
700.140028006 0.000845156275768
702.940588118 0.000844823211545
705.74114823 0.00084441696911
708.541708342 0.000843933633268
711.342268454 0.000843368193149
714.142828566 0.000842714078871
716.943388678 0.000841962414221
719.74394879 0.00084110073891
722.544508902 0.000840110653145
725.345069014 0.000838963011722
728.145629126 0.000837606580106
730.946189238 0.000835934259732
733.74674935 0.000833623239659
736.547309462 0.000567641861148
739.347869574 0.000568408625713
742.148429686 0.000569151753134
744.948989798 0.000569871236586
747.74954991 0.000570567070989
750.550110022 0.000571239252993
753.350670134 0.000571887780964
756.151230246 0.00057251265497
758.951790358 0.000573113876763
761.75235047 0.000573691449768
764.552910582 0.000574245379065
767.353470694 0.000574775671368
770.154030806 0.000575282335015
772.954590918 0.000575765379943
775.75515103 0.000576224817673
778.555711142 0.00057666066129
781.356271254 0.000577072925421
784.156831366 0.000577461626215
786.957391478 0.000577826781322
789.75795159 0.000578168409866
792.558511702 0.000578486532426
795.359071814 0.000578781171007
798.159631926 0.000579052349015
800.960192038 0.00057930009123
803.76075215 0.000579524423777
806.561312262 0.000579725374096
809.361872374 0.000579902970906
812.162432486 0.000580057244181
814.962992599 0.000580188225105
817.763552711 0.000580295946041
820.564112823 0.000580380440491
823.364672935 0.000580441743055
826.165233047 0.000580479889387
828.965793159 0.00058049491615
831.766353271 0.000580486860967
834.566913383 0.000580455762373
837.367473495 0.000580401659755
840.168033607 0.000580324593303
842.968593719 0.00058022460394
845.769153831 0.000580101733263
848.569713943 0.000579956023474
851.370274055 0.000579787517302
854.170834167 0.000579596257932
856.971394279 0.000579382288914
859.771954391 0.000579145654079
862.572514503 0.00057888639744
865.373074615 0.000578604563091
868.173634727 0.000578300195096
870.974194839 0.000577973337374
873.774754951 0.000577624033567
876.575315063 0.000577252326907
879.375875175 0.000576858260064
882.176435287 0.000576441874991
884.976995399 0.000576003212748
887.777555511 0.000575542313317
890.578115623 0.000575059215396
893.378675735 0.000574553956181
896.179235847 0.000574026571124
898.979795959 0.000573477093668
901.780356071 0.000572905554967
904.580916183 0.000572311983567
907.381476295 0.00057169640506
910.182036407 0.000571058841715
912.982596519 0.000570399312049
915.783156631 0.000569717830378
918.583716743 0.000569014406304
921.384276855 0.000568289044153
924.184836967 0.000567541742346
926.985397079 0.00056677249271
929.785957191 0.000565981279691
932.586517303 0.000565168079485
935.387077415 0.000564332859065
938.187637528 0.00056347557507
940.98819764 0.000562596172565
943.788757752 0.000561694583628
946.589317864 0.000560770725744
949.389877976 0.000559824499971
952.190438088 0.000558855788836
954.9909982 0.00055786445392
957.791558312 0.000556850333055
960.592118424 0.000555813237079
963.392678536 0.00055475294604
966.193238648 0.000553669204747
968.99379876 0.000552561717515
971.794358872 0.000551430141919
974.594918984 0.000550274081341
977.395479096 0.000549093075974
980.196039208 0.000547886591927
982.99659932 0.000546654007865
985.797159432 0.000545394598526
988.597719544 0.000544107514129
991.398279656 0.000542791754395
994.198839768 0.000541446135334
996.99939988 0.000540069246204
999.799959992 0.000538653428588
1002.6005201 0.00053720817451
1005.40108022 0.000535725385089
1008.20164033 0.000534201935205
1011.00220044 0.000532633882346
1013.80276055 0.000531016156453
1016.60332066 0.000529342081471
1019.40388078 0.000527602601931
1022.20444089 0.000525784957171
1025.005001 0.000523870229625
1027.80556111 0.000521828322282
1030.60612122 0.000519606036871
1033.40668134 0.000517091259073
1036.20724145 0.000513939971375
1039.00780156 0.000239639501996
1041.80836167 0.000240357345893
1044.60892178 0.000241073157664
1047.4094819 0.000241786923406
1050.21004201 0.000242498629275
1053.01060212 0.000243208261487
1055.81116223 0.000243915806317
1058.61172234 0.000244621250101
1061.41228246 0.000245324579231
1064.21284257 0.000246025780164
1067.01340268 0.000246724839413
1069.81396279 0.000247421743551
1072.6145229 0.000248116479212
1075.41508302 0.00024880903309
1078.21564313 0.000249499391936
1081.01620324 0.000250187542563
1083.81676335 0.000250873471843
1086.61732346 0.000251557166708
1089.41788358 0.00025223861415
1092.21844369 0.00025291780122
1095.0190038 0.000253594715028
1097.81956391 0.000254269342746
1100.62012402 0.000254941671603
1103.42068414 0.000255611688891
1106.22124425 0.000256279381959
1109.02180436 0.000256944738215
1111.82236447 0.000257607745131
1114.62292458 0.000258268390234
1117.4234847 0.000258926661114
1120.22404481 0.00025958254542
1123.02460492 0.000260236030858
1125.82516503 0.000260887105198
1128.62572515 0.000261535756268
1131.42628526 0.000262181971954
1134.22684537 0.000262825740205
1137.02740548 0.000263467049028
1139.82796559 0.000264105886488
1142.62852571 0.000264742240714
1145.42908582 0.000265376099892
1148.22964593 0.000266007452267
1151.03020604 0.000266636286146
1153.83076615 0.000267262589895
1156.63132627 0.00026788635194
1159.43188638 0.000268507560765
1162.23244649 0.000269126204916
1165.0330066 0.000269742272998
1167.83356671 0.000270355753677
1170.63412683 0.000270966635676
1173.43468694 0.00027157490778
1176.23524705 0.000272180558834
1179.03580716 0.000272783577742
1181.83636727 0.000273383953467
1184.63692739 0.000273981675034
1187.4374875 0.000274576731525
1190.23804761 0.000275169112086
1193.03860772 0.000275758805918
1195.83916783 0.000276345802286
1198.63972795 0.000276930090511
1201.44028806 0.000277511659978
1204.24084817 0.000278090500128
1207.04140828 0.000278666600465
1209.84196839 0.00027923995055
1212.64252851 0.000279810540006
1215.44308862 0.000280378358516
1218.24364873 0.000280943395821
1221.04420884 0.000281505641723
1223.84476895 0.000282065086084
1226.64532907 0.000282621718826
1229.44588918 0.00028317552993
1232.24644929 0.000283726509437
1235.0470094 0.00028427464745
1237.84756951 0.000284819934128
1240.64812963 0.000285362359694
1243.44868974 0.000285901914428
1246.24924985 0.00028643858867
1249.04980996 0.000286972372823
1251.85037007 0.000287503257346
1254.65093019 0.00028803123276
1257.4514903 0.000288556289645
1260.25205041 0.000289078418643
1263.05261052 0.000289597610452
1265.85317063 0.000290113855833
1268.65373075 0.000290627145607
1271.45429086 0.000291137470653
1274.25485097 0.000291644821912
1277.05541108 0.000292149190382
1279.85597119 0.000292650567124
1282.65653131 0.000293148943257
1285.45709142 0.000293644309961
1288.25765153 0.000294136658475
1291.05821164 0.000294625980099
1293.85877175 0.000295112266192
1296.65933187 0.000295595508172
1299.45989198 0.00029607569752
1302.26045209 0.000296552825774
1305.0610122 0.000297026884533
1307.86157231 0.000297497865455
1310.66213243 0.00029796576026
1313.46269254 0.000298430560726
1316.26325265 0.000298892258692
1319.06381276 0.000299350846056
1321.86437287 0.000299806314775
1324.66493299 0.00030025865687
1327.4654931 0.000300707864416
